...1,No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime
532,NOLSM5602120,2,Photo,0.58744,16.145,15.028,20.001,202.29,89.999,502.29,4045.794,5057.243,5.058,92.721,30.004,21,20,17-02-2021
533,NOLSM5612121,2,Photo,0.89305,16.416,15.048,19.999,202.273,90.001,502.273,4045.461,5056.827,5.059,92.488,30.006,21,21,17-02-2021
534,NOLSM5622122,3,Photo,1.22993,16.007,14.993,19.998,201.875,90.001,501.875,4037.5,5046.876,5.048,92.217,30.002,21,22,17-02-2021
535,NOLSM5632123,3,Photo,0.5355,16.745,15.044,20.004,202.105,90,502.105,4042.1,5052.626,5.06,92.618,30.002,21,23,17-02-2021
536,NOLSM5642124,3,Photo,0.73244,16.452,14.994,20,202.625,90,502.625,4052.501,5065.626,5.059,92.545,30.005,21,24,17-02-2021
537,NOLSM5652125,1,Photo,1.04672,17.44,14.966,20.006,202.201,90.001,502.201,4044.028,5055.035,5.043,92.821,30,21,25,17-02-2021
538,NOLSM5662126,1,Photo,0.80707,16.962,15.041,19.997,202.941,89.999,502.941,4058.827,5073.534,5.057,92.55,30.003,21,26,17-02-2021
539,NOLSM5672127,1,Photo,0.87883,16.655,14.823,20.005,202.059,90,502.059,4041.184,5051.48,5.062,92.812,30.013,21,27,17-02-2021
540,NOLSM282128,2,Photo,1.36943,16.921,15.102,19.995,198.225,90,502.749,4084.939,4933.829,5.061,90.515,30.011,2,28,18-02-2021
541,NOLSM292229,2,Photo,1.92633,13.908,14.999,19.995,199.62,89.999,502.125,4045.078,5009.51,4.92,89.336,29.991,2,29,18-02-2021
542,NOLSM302330,2,Photo,1.41846,14.435,15.059,20,199.343,90,499.319,4010.176,5055.398,5.096,92.718,30.011,2,30,18-02-2021
543,NOLSM312431,2,Photo,0.67979,13.612,14.976,19.998,200.716,90,505.745,4080.116,5004.189,4.934,92.045,30.004,2,31,18-02-2021
544,NOLSM322532,2,Photo,0.73422,14.795,15.077,20.005,197.232,89.999,494.887,4039.539,5118.878,5.062,91.009,30.002,2,32,18-02-2021
545,NOLSM332633,2,Photo,0.94868,17.679,15.047,19.998,195.711,90.001,504.231,4104.008,4976.329,5.118,90.552,29.995,2,33,18-02-2021
546,NOLSM342734,2,Photo,0.83591,18.779,14.938,19.997,205.521,90.001,500.053,4036.214,5079.015,5.004,94.494,30.014,2,34,18-02-2021
547,NOLSM352835,2,Photo,1.36943,17.805,15.024,19.998,193.229,90.001,500.402,4082.9,5024.711,4.881,92.963,30.009,2,35,18-02-2021
548,NOLSM362936,2,Photo,1.92633,13.068,14.989,20,200.843,90.001,494.976,4003,4996.567,5.066,92.554,30.007,2,36,18-02-2021
549,NOLSM3721037,2,Photo,1.41846,17.634,14.914,19.998,197.875,90,499.243,4067.864,5103.516,4.946,94.745,30,2,37,18-02-2021
550,NOLSM3821138,2,Photo,0.67979,15.585,14.848,20.001,204.07,90.001,501.188,4024.495,5011.014,4.938,89.548,30,2,38,18-02-2021
551,NOLSM3921239,2,Photo,0.73422,19.247,14.934,19.994,201.964,90,493.336,4021.57,5107.302,4.986,92.897,29.999,2,39,18-02-2021
552,NOLSM4021340,2,Photo,1.09607,15.3,15.023,20.001,200.642,89.999,503.656,4030.974,5017.72,5.07,90.439,30.006,2,40,18-02-2021
553,NOLSM4121441,2,Photo,2.19916,14.855,15.019,20.003,198.568,90.001,506.09,4016.14,4899.117,4.999,93.896,29.996,2,41,18-02-2021
554,NOLSM4221542,2,Photo,0.62819,15.425,14.776,20,196.989,90,500.146,3995.851,5040.55,4.989,92.294,30.003,2,42,18-02-2021
555,NOLSM4321643,2,Photo,1.01327,15.302,15.033,20.001,201.671,90,503.13,4068.598,5097.52,5.04,93.479,29.995,2,43,18-02-2021
556,NOLSM4421744,2,Photo,0.82107,19.33,14.895,19.999,200.472,90,501.31,4032.002,5025.811,4.856,92.399,29.999,2,44,18-02-2021
557,NOLSM4521845,2,Photo,2.17388,14.202,15.039,20.003,195.62,90.001,501.817,4061.169,4970.858,4.994,91.181,30.004,2,45,18-02-2021
558,NOLSM4621946,2,Photo,1.91871,15.979,14.981,20.001,204.061,89.999,502.391,4055.237,5070.02,5.038,93.341,29.993,2,46,18-02-2021
559,NOLSM4722047,2,Photo,1.70572,15.467,15.167,19.999,201.84,89.999,507.183,4001.361,4922.31,5.002,92.275,30.002,2,47,18-02-2021
560,NOLSM4822148,2,Photo,1.91149,16.292,14.955,20.003,203.373,90,501.286,4054.534,5020.408,4.925,92.602,30.002,2,48,18-02-2021
561,NOLSM4922249,2,Photo,2.10876,15.389,14.924,20.003,199.778,89.999,503.396,3957.086,4987.505,5.052,90.014,30.004,2,49,18-02-2021
562,NOLSM5022350,2,Photo,1.00451,15.637,15.084,19.999,203.21,89.999,501.423,4087.957,5063.6,5.045,91.947,29.998,2,50,18-02-2021
563,NOLSM5122451,2,Photo,1.48013,15.27,15.1,19.999,197.994,90,501.079,4025.484,4974.792,5.05,91.942,29.994,2,51,18-02-2021
564,NOLSM5222552,2,Photo,1.33905,15.085,14.983,20.003,200.863,90.002,501.572,4036.876,5089.309,4.91,94.751,29.996,2,52,18-02-2021
565,NOLSM5322653,2,Photo,1.12362,17.717,15.013,19.99,201.966,90,497.102,4014.071,4966.455,4.988,91.712,29.997,2,53,18-02-2021
566,NOLSM5422754,2,Photo,1.62494,19.372,14.947,19.997,198.005,90.001,500.154,3985.686,4933.834,4.946,92.482,30.004,2,54,18-02-2021
567,NOLSM568221568,1,Photo,0.96161,20.701,14.903,20,203.143,90.001,503.143,4062.853,5078.567,5.068,92.699,30.011,22,28,18-02-2021
568,NOLSM569222569,1,Photo,1.48912,11.253,14.955,19.996,202.415,90,502.415,4048.301,5060.377,5.064,92.825,30.002,22,29,18-02-2021
569,NOLSM570223570,1,Photo,0.94868,15.286,14.995,19.998,202.79,90,502.79,4055.794,5069.742,5.061,92.794,30.007,22,30,18-02-2021
570,NOLSM571224571,1,Photo,0.83591,12.463,15.034,20.004,202.86,90,502.86,4057.205,5071.506,5.064,93.136,29.996,22,31,18-02-2021
571,NOLSM572225572,1,Photo,1.36943,19.767,14.999,20,203.245,90,503.245,4064.904,5081.13,5.081,92.78,30.006,22,32,18-02-2021
572,NOLSM573226573,1,Photo,1.92633,16.029,15.063,20.005,202.792,89.999,502.792,4055.848,5069.81,5.067,92.822,30.002,22,33,18-02-2021
573,NOLSM574227574,1,Photo,1.41846,17.587,14.908,20.004,203.326,90,503.326,4066.523,5083.153,5.064,92.407,29.991,22,34,18-02-2021
574,NOLSM575228575,1,Photo,0.67979,16.445,14.981,20.001,202.201,90.001,502.201,4044.026,5055.033,5.059,92.655,29.994,22,35,18-02-2021
575,NOLSM576229576,1,Photo,0.73422,17.31,15.069,20.005,202.683,90,502.683,4053.656,5067.07,5.063,92.695,29.993,22,36,18-02-2021
576,NOLSM5772210577,1,Photo,0.94868,16.395,15.082,20.001,202.436,90,502.436,4048.718,5060.898,5.056,92.595,30.001,22,37,18-02-2021
577,NOLSM5782211578,1,Photo,0.84297,17.524,15.054,19.997,202.519,90.001,502.519,4001.361,5062.966,5.08,93.323,30.005,22,38,18-02-2021
578,NOLSM5792212579,1,Photo,0.458,17.479,14.994,20.002,202.948,90,502.948,4054.534,5073.7,5.049,92.71,30,22,39,18-02-2021
579,NOLSM5802213580,1,Photo,1.11384,16.519,15.045,19.995,203.021,90,503.021,3957.086,5075.528,5.056,92.108,30,22,40,18-02-2021
580,NOLSM5812214581,1,Photo,0.53091,15.997,14.99,20.003,201.79,89.999,501.79,4087.957,5044.75,5.048,92.168,29.999,22,41,18-02-2021
581,NOLSM5822215582,1,Photo,0.78894,16.718,14.958,19.995,201.558,90,501.558,4025.484,5038.946,5.045,92.375,29.998,22,42,18-02-2021
582,NOLSM5832216583,1,Photo,0.97556,17.927,14.936,19.998,200.275,89.999,500.275,4036.876,5006.866,5.005,91.805,29.998,22,43,18-02-2021
583,NOLSM5842217584,1,Photo,0.98002,15.557,15.026,19.999,200.973,90,500.973,4014.071,5024.332,5.02,92.061,30.001,22,44,18-02-2021
584,NOLSM5852218585,1,Photo,0.91647,16.824,14.935,19.999,200.987,90,500.987,3985.686,5024.682,5.029,91.934,29.993,22,45,18-02-2021
585,NOLSM5862219586,1,Photo,0.72466,16.836,14.903,19.999,201.109,90,501.109,4047.541,5027.717,5.029,92.302,30.003,22,46,18-02-2021
586,NOLSM5872220587,1,Photo,0.55914,16.084,15.018,20.002,195.579,89.999,502.067,3955.393,5051.672,5.043,92.177,29.995,22,47,18-02-2021
587,NOLSM5882221588,1,Photo,1.12362,16.37,15.048,20,196.382,89.999,501.533,4062.804,5038.329,5.043,92.095,30.006,22,48,18-02-2021
588,NOLSM5892222589,1,Photo,1.62494,16.98,15.027,19.997,196.599,90.002,500.527,4071.633,5013.18,5.018,91.961,29.991,22,49,18-02-2021
589,NOLSM5902223590,1,Photo,1.18246,16.792,14.969,19.999,197.555,90,501.328,3985.677,5033.192,5.032,91.564,29.999,22,50,18-02-2021
590,NOLSM5912224591,1,Photo,1.22609,16.533,14.982,20.002,197.98,90,500.443,3978.724,5011.086,5.027,91.778,29.999,22,51,18-02-2021
591,NOLSM5922225592,1,Photo,1.81419,17.432,14.899,19.995,197.183,89.999,500.742,4056.014,5018.557,5.016,91.78,30.011,22,52,18-02-2021
592,NOLSM5932226593,1,Photo,1.89693,16.238,15.046,20.003,197.908,89.999,500.584,4029.12,5014.609,5.016,91.493,29.996,22,53,18-02-2021
593,NOLSM5942227594,1,Photo,1.72027,16.871,14.999,20.001,197.135,90.001,499.737,3971.194,4993.413,4.996,91.238,29.997,22,54,18-02-2021
594,NOLSM2821,1,Photo,1.81419,16.921,15.102,19.995,198.225,90,503.181,4084.939,4933.829,5.061,90.515,30.011,2,1,18-02-2021
595,NOLSM2922,1,Photo,1.89693,13.908,14.999,19.995,199.62,89.999,493.831,4045.078,5009.51,4.92,89.336,29.991,2,2,18-02-2021
596,NOLSM3023,2,Photo,1.21682,14.435,15.059,20,199.343,90,504.01,4010.176,5055.398,5.096,92.718,30.011,2,3,18-02-2021
597,NOLSM3124,2,Photo,0.08372,13.612,14.976,19.998,200.716,90,499.668,4080.116,5004.189,4.934,92.045,30.004,2,4,18-02-2021
598,NOLSM3225,3,Photo,1.00456,14.795,15.077,20.005,197.232,89.999,499.414,4039.539,5118.878,5.062,91.009,30.002,2,5,18-02-2021
599,NOLSM3326,3,Photo,1.59129,17.679,15.047,19.998,195.711,90.001,498.501,4104.008,4976.329,5.118,90.552,29.995,2,6,18-02-2021
600,NOLSM3427,1,Photo,1.15523,18.779,14.938,19.997,205.521,90.001,495.38,4036.214,5079.015,5.004,94.494,30.014,2,7,18-02-2021
601,NOLSM3528,1,Photo,1.33389,17.805,15.024,19.998,193.229,90.001,495.848,4082.9,5024.711,4.881,92.963,30.009,2,8,18-02-2021
602,NOLSM3629,1,Photo,0.82029,13.068,14.989,20,200.843,90.001,499.291,4003,4996.567,5.066,92.554,30.007,2,9,18-02-2021
603,NOLSM37210,2,Photo,1.20012,17.634,14.914,19.998,197.875,90,505.532,4067.864,5103.516,4.946,94.745,30,2,10,18-02-2021
604,NOLSM38211,2,Photo,1.37639,15.585,14.848,20.001,204.07,90.001,503.348,4024.495,5011.014,4.938,89.548,30,2,11,18-02-2021
605,NOLSM39212,2,Photo,1.88889,19.247,14.934,19.994,201.964,90,500.256,4021.57,5107.302,4.986,92.897,29.999,2,12,18-02-2021
606,NOLSM40213,3,Photo,1.43766,15.3,15.023,20.001,200.642,89.999,503.656,4030.974,5017.72,5.07,90.439,30.006,2,13,18-02-2021
607,NOLSM41214,3,Photo,1.57824,14.855,15.019,20.003,198.568,90.001,506.09,4016.14,4899.117,4.999,93.896,29.996,2,14,18-02-2021
608,NOLSM42215,3,Photo,1.11559,15.425,14.776,20,196.989,90,500.146,3995.851,5040.55,4.989,92.294,30.003,2,15,18-02-2021
609,NOLSM43216,1,Photo,1.61413,15.302,15.033,20.001,201.671,90,503.13,4068.598,5097.52,5.04,93.479,29.995,2,16,18-02-2021
610,NOLSM44217,1,Photo,1.32311,19.33,14.895,19.999,200.472,90,501.31,4032.002,5025.811,4.856,92.399,29.999,2,17,18-02-2021
611,NOLSM45218,1,Photo,1.08216,14.202,15.039,20.003,195.62,90.001,502.024,4061.169,4970.858,4.994,91.181,30.004,2,18,18-02-2021
612,NOLSM46219,2,Photo,1.53915,15.979,14.981,20.001,204.061,89.999,504.875,4055.237,5070.02,5.038,93.341,29.993,2,19,18-02-2021
613,NOLSM47220,2,Photo,1.85115,15.467,15.167,19.999,201.84,89.999,500.488,4080.602,4922.31,5.002,92.275,30.002,2,20,18-02-2021
614,NOLSM48221,2,Photo,1.49594,16.292,14.955,20.003,203.373,90,502.747,3892.298,5020.408,4.925,92.602,30.002,2,21,18-02-2021
615,NOLSM49222,3,Photo,1.17906,15.389,14.924,20.003,199.778,89.999,497.443,4003.755,4987.505,5.052,90.014,30.004,2,22,18-02-2021
616,NOLSM50223,3,Photo,0.99842,15.637,15.084,19.999,203.21,89.999,495.55,4108.316,5063.6,5.045,91.947,29.998,2,23,18-02-2021
617,NOLSM51224,3,Photo,0.83508,15.27,15.1,19.999,197.994,90,502.14,3948.707,4974.792,5.05,91.942,29.994,2,24,18-02-2021
618,NOLSM52225,1,Photo,0.76893,15.085,14.983,20.003,200.863,90.002,503.209,3957.686,5089.309,4.91,94.751,29.996,2,25,18-02-2021
619,NOLSM53226,1,Photo,1.37351,17.717,15.013,19.99,201.966,90,500.521,4004.511,4966.455,4.988,91.712,29.997,2,26,18-02-2021
620,NOLSM54227,1,Photo,1.26007,19.372,14.947,19.997,198.005,90.001,504.722,3886.323,4933.834,4.946,92.482,30.004,2,27,18-02-2021
621,NOLSM568221,2,Photo,1.04509,17.066,14.903,20,203.143,90.001,503.143,4062.853,5078.567,5.068,92.699,30.011,22,1,18-02-2021
622,NOLSM569222,2,Photo,0.69712,17.119,14.955,19.996,202.415,90,502.415,4048.301,5060.377,5.064,92.825,30.002,22,2,18-02-2021
623,NOLSM570223,2,Photo,0.51739,16.482,14.995,19.998,202.79,90,502.79,4055.794,5069.742,5.061,92.794,30.007,22,3,18-02-2021
624,NOLSM571224,3,Photo,1.11164,17.21,15.034,20.004,202.86,90,502.86,4057.205,5071.506,5.064,93.136,29.996,22,4,18-02-2021
625,NOLSM572225,3,Photo,1.0087,16.493,14.999,20,203.245,90,503.245,4064.904,5081.13,5.081,92.78,30.006,22,5,18-02-2021
626,NOLSM573226,3,Photo,0.37613,16.669,15.063,20.005,202.792,89.999,502.792,4055.848,5069.81,5.067,92.822,30.002,22,6,18-02-2021
627,NOLSM574227,1,Photo,0.91737,16.718,14.908,20.001,203.326,90,503.326,4066.523,5083.153,5.064,92.407,29.991,22,7,18-02-2021
628,NOLSM575228,1,Photo,1.09082,16.369,14.981,20.001,202.201,90.001,502.201,4044.026,5055.033,5.059,92.655,29.994,22,8,18-02-2021
629,NOLSM576229,1,Photo,0.44827,17.31,15.069,20.002,202.683,90,502.683,4053.656,5067.07,5.063,92.695,29.993,22,9,18-02-2021
630,NOLSM5772210,2,Photo,0.7803,16.395,15.082,20,202.436,90,502.436,4048.718,5060.898,5.056,92.595,30.001,22,10,18-02-2021
631,NOLSM5782211,2,Photo,0.84297,17.524,15.054,20.005,202.519,90.001,502.519,4050.373,5062.966,5.08,93.323,30.005,22,11,18-02-2021
632,NOLSM5792212,2,Photo,0.458,17.479,14.994,19.996,202.948,90,502.948,4058.96,5073.7,5.049,92.71,30,22,12,18-02-2021
633,NOLSM5802213,3,Photo,1.11384,16.519,15.045,19.996,203.021,90,503.021,4060.422,5075.528,5.056,92.108,30,22,13,18-02-2021
634,NOLSM5812214,3,Photo,0.53091,15.997,14.99,20.001,201.79,89.999,501.79,4035.8,5044.75,5.048,92.168,29.999,22,14,18-02-2021
635,NOLSM5822215,3,Photo,0.78894,16.718,14.958,20,201.558,90,501.558,4031.157,5038.946,5.045,92.375,29.998,22,15,18-02-2021
636,NOLSM5832216,1,Photo,0.97556,17.927,14.936,19.998,200.275,89.999,500.275,4005.493,5006.866,5.005,91.805,29.998,22,16,18-02-2021
637,NOLSM5842217,1,Photo,0.98002,15.557,15.026,19.999,200.973,90,500.973,4019.465,5024.332,5.02,92.061,30.001,22,17,18-02-2021
638,NOLSM5852218,1,Photo,0.91647,16.824,14.935,19.999,200.987,90,500.987,4019.746,5024.682,5.029,91.934,29.993,22,18,18-02-2021
639,NOLSM5862219,2,Photo,0.72466,16.836,14.903,19.999,201.109,90,501.109,4022.173,5027.717,5.029,92.302,30.003,22,19,18-02-2021
640,NOLSM5872220,2,Photo,0.55914,16.084,15.018,20.002,202.067,89.999,502.067,4041.338,5051.672,5.043,92.177,29.995,22,20,18-02-2021
641,NOLSM5882221,2,Photo,0.85239,16.37,15.048,20,201.533,89.999,501.533,4030.663,5038.329,5.043,92.095,30.006,22,21,18-02-2021
642,NOLSM5892222,3,Photo,1.27394,16.98,15.027,19.997,200.527,90.002,500.527,4010.544,5013.18,5.018,91.961,29.991,22,22,18-02-2021
643,NOLSM5902223,3,Photo,0.80149,16.792,14.969,19.999,201.328,90,501.328,4026.554,5033.192,5.032,91.564,29.999,22,23,18-02-2021
644,NOLSM5912224,1,Photo,0.7391,16.533,14.982,20.002,200.443,90,500.443,4008.869,5011.086,5.027,91.778,29.999,22,24,18-02-2021
645,NOLSM5922225,1,Photo,0.96055,17.432,14.899,19.995,200.742,89.999,500.742,4014.845,5018.557,5.016,91.78,30.011,22,25,18-02-2021
646,NOLSM5932226,1,Photo,0.78422,16.238,15.046,20.003,200.584,89.999,500.584,4011.687,5014.609,5.016,91.493,29.996,22,26,18-02-2021
647,NOLSM5942227,2,Photo,0.75975,16.871,14.999,20.001,199.737,90.001,499.737,3994.731,4993.413,4.996,91.238,29.997,22,27,18-02-2021
648,NOLSM553155,3,Photo,1.18246,13.842,14.953,20.003,199.98,90,501.394,4047.541,4941.1,4.98,93.185,30.003,3,28,19-02-2021
649,NOLSM563256,3,Photo,1.22609,17.833,14.807,19.999,198.395,90.001,496.487,3955.393,5026.764,5.063,90.982,30.014,3,29,19-02-2021
650,NOLSM573357,3,Photo,1.81419,16.232,15.09,19.999,201.909,90.001,501.655,4062.804,4976.391,5.011,91.422,29.997,3,30,19-02-2021
651,NOLSM583458,3,Photo,1.89693,13.442,15.049,20.003,198.351,90,495.986,4071.633,4920.271,4.973,91.031,30,3,31,19-02-2021
652,NOLSM593559,3,Photo,1.72027,12.891,14.913,19.998,199.5,90,500.442,3985.677,5053.188,4.962,92.134,29.994,3,32,19-02-2021
653,NOLSM603660,3,Photo,0.96161,18.777,14.959,20.002,205.983,89.999,502.263,3978.724,5072.106,5.112,92.043,30.003,3,33,19-02-2021
654,NOLSM613761,3,Photo,1.48912,14.91,15.116,20.007,200.051,89.999,503.423,4056.014,5003.556,4.965,91.804,30.004,3,34,19-02-2021
655,NOLSM623862,3,Photo,0.94868,15.465,15.091,20.001,198.72,90,498.509,4029.12,4961.961,4.981,91.097,30,3,35,19-02-2021
656,NOLSM633963,3,Photo,0.83591,15.725,15.281,19.996,200.449,89.999,495.402,3971.194,5073,4.929,91.772,29.994,3,36,19-02-2021
657,NOLSM6431064,3,Photo,1.36943,15.632,14.885,19.994,202.281,90.001,494.517,4035.394,4960.128,5.013,91.215,29.993,3,37,19-02-2021
658,NOLSM6531165,3,Photo,1.92633,13.804,14.921,19.996,201.434,89.999,498.307,3952.67,4928.601,5.031,93.44,29.999,3,38,19-02-2021
659,NOLSM6631266,3,Photo,1.41846,15.4,14.906,19.997,196.285,90,505.859,3972.34,5124.585,5.091,93.508,29.989,3,39,19-02-2021
660,NOLSM6731367,3,Photo,0.67979,12.904,15.059,20.003,198.863,90,502.416,4017.144,5071.578,5.02,93.226,30.01,3,40,19-02-2021
661,NOLSM6831468,3,Photo,0.73422,15.582,15.016,19.997,201.257,90,502.749,4072.913,4915.382,5.093,95.561,30.013,3,41,19-02-2021
662,NOLSM6931569,3,Photo,1.09607,12.78,15.05,19.999,209.521,90.001,502.125,4084.939,4945.685,5.008,92.89,30.007,3,42,19-02-2021
663,NOLSM7031670,3,Photo,2.19916,19.284,14.954,19.991,198.731,90,499.319,4045.078,5027.592,4.865,92.973,30.008,3,43,19-02-2021
664,NOLSM7131771,3,Photo,0.62819,11.949,14.876,19.994,200.343,90,505.745,4010.176,5008,4.981,92.093,30.002,3,44,19-02-2021
665,NOLSM7231872,3,Photo,1.01327,15.648,14.872,20.003,204.42,90.001,494.887,4033.358,5054.176,4.964,91.561,30.01,3,45,19-02-2021
666,NOLSM7331973,3,Photo,0.82107,15.602,14.847,20.003,204.484,90.001,504.231,3998.697,5129.785,5.02,91.76,30.011,3,46,19-02-2021
667,NOLSM7432074,3,Photo,2.17388,14.613,15.067,19.999,203.145,90,500.053,3976.988,5061.703,5.017,89.895,29.997,3,47,19-02-2021
668,NOLSM7532175,3,Photo,1.91871,16.195,15.135,20.002,195.579,89.999,500.402,4098.889,4984.01,5.059,89.606,29.997,3,48,19-02-2021
669,NOLSM7632276,3,Photo,1.70572,12.336,15.124,19.999,196.382,90,494.976,4021.077,4975.578,5.143,92.11,30.004,3,49,19-02-2021
670,NOLSM7732377,3,Photo,1.91149,13.594,15.12,19.995,196.599,90,499.243,3979.832,4956.736,4.997,91.121,29.998,3,50,19-02-2021
671,NOLSM7832478,3,Photo,2.10876,16.542,15.053,19.991,197.555,89.999,501.188,3987.278,4999.875,4.912,90.93,30.006,3,51,19-02-2021
672,NOLSM7932579,3,Photo,1.00451,15.027,15.015,19.999,197.98,90.001,493.336,4108.68,5013.613,5.14,89.345,29.999,3,52,19-02-2021
673,NOLSM8032680,3,Photo,1.48013,18.414,14.97,19.999,197.183,90.001,501.242,4031.762,5023.778,5.045,91.744,30.001,3,53,19-02-2021
674,NOLSM8132781,3,Photo,1.33905,15.075,15.008,19.994,197.908,90.001,501.817,3913.943,4939.326,5.034,91.56,29.994,3,54,19-02-2021
675,NOLSM595231595,2,Photo,0.96161,16.684,14.99,20.003,197.621,90,499.895,4035.394,4997.369,5.01,91.725,29.998,23,28,19-02-2021
676,NOLSM596232596,2,Photo,1.48912,16.305,15.027,20.001,197.925,89.998,500.505,3952.67,5012.631,5.014,91.817,30.002,23,29,19-02-2021
677,NOLSM597233597,2,Photo,0.94868,16.59,14.922,19.995,199.037,90,500.62,3972.34,5015.508,5.017,91.762,30.002,23,30,19-02-2021
678,NOLSM598234598,2,Photo,0.83591,17.367,14.858,20.003,198.398,90,500.699,4017.144,5017.469,5.013,91.646,29.991,23,31,19-02-2021
679,NOLSM599235599,2,Photo,1.36943,16.09,14.914,19.994,198.768,90,500.694,4072.913,5017.35,5.024,91.859,29.993,23,32,19-02-2021
680,NOLSM600236600,2,Photo,1.92633,19.026,15,19.995,200.96,90,500.96,4084.939,5023.993,5.02,91.882,29.992,23,33,19-02-2021
681,NOLSM601237601,2,Photo,1.41846,18.891,15.016,20.004,201.022,90.001,501.022,4045.078,5025.551,5.031,92.053,29.996,23,34,19-02-2021
682,NOLSM602238602,2,Photo,0.67979,13.788,14.9,20,201.345,90,501.345,4010.176,5033.623,5.038,92.623,30.004,23,35,19-02-2021
683,NOLSM603239603,2,Photo,0.73422,18.771,14.976,20.003,204.618,90.001,504.618,4092.367,5115.459,5.12,93.838,30.001,23,36,19-02-2021
684,NOLSM6042310604,2,Photo,1.81419,20.701,14.89,19.994,205.293,90,505.293,4105.862,5132.327,5.126,93.611,30.002,23,37,19-02-2021
685,NOLSM6052311605,2,Photo,1.89693,11.253,15.097,19.998,205.181,90,505.181,4103.612,5129.515,5.129,93.819,30.006,23,38,19-02-2021
686,NOLSM6062312606,2,Photo,1.72027,15.286,14.982,20.001,205.209,90,505.209,4104.19,5130.237,5.125,93.338,30.005,23,39,19-02-2021
687,NOLSM6072313607,2,Photo,0.96161,12.463,15.071,20.005,204.56,90,504.56,4091.194,5113.992,5.135,93.752,30.009,23,40,19-02-2021
688,NOLSM6082314608,2,Photo,1.48912,19.767,15.043,19.997,205.12,90,505.12,4102.407,5128.009,5.131,93.608,30,23,41,19-02-2021
689,NOLSM6092315609,2,Photo,0.94868,16.029,14.975,20.004,205.125,90,505.125,4102.503,5128.129,5.13,93.05,29.995,23,42,19-02-2021
690,NOLSM6102316610,2,Photo,0.83591,17.587,15.039,20.004,203.938,89.999,503.938,4078.756,5098.445,5.097,93.164,30.001,23,43,19-02-2021
691,NOLSM6112317611,2,Photo,1.36943,16.445,14.954,20.001,204.219,90,504.219,4084.385,5105.482,5.111,93.08,30.002,23,44,19-02-2021
692,NOLSM6122318612,2,Photo,1.92633,17.689,15.003,20.005,203.628,90,503.628,4072.55,5090.688,5.091,92.815,30.011,23,45,19-02-2021
693,NOLSM6132319613,2,Photo,1.41846,16.509,14.97,20.001,203.299,89.999,503.299,4065.979,5082.474,5.086,92.897,29.997,23,46,19-02-2021
694,NOLSM6142320614,2,Photo,0.67979,16.217,14.992,19.997,203.69,90,503.69,4073.803,5092.254,5.093,92.752,30.003,23,47,19-02-2021
695,NOLSM6152321615,2,Photo,0.73422,16.677,15.042,20.002,203.298,90.001,503.298,4065.969,5082.461,5.1,93.211,29.999,23,48,19-02-2021
696,NOLSM6162322616,2,Photo,0.94868,16.707,14.97,19.995,204.211,89.999,504.211,4084.223,5105.279,5.104,93.215,30.002,23,49,19-02-2021
697,NOLSM6172323617,2,Photo,1.09666,16.972,14.841,20.003,204.338,89.999,504.338,4086.75,5108.438,5.111,93.545,29.998,23,50,19-02-2021
698,NOLSM6182324618,2,Photo,0.99181,16.836,14.969,19.995,204.893,90,504.893,4097.866,5122.333,5.124,93.389,30.011,23,51,19-02-2021
699,NOLSM6192325619,2,Photo,0.93335,17.286,14.938,20,204.578,90,504.578,4091.565,5114.456,5.12,93.827,30.002,23,52,19-02-2021
700,NOLSM6202326620,2,Photo,0.55253,16.91,15.023,20,205.638,90.001,505.638,4112.762,5140.952,5.134,93.553,30.003,23,53,19-02-2021
701,NOLSM6212327621,2,Photo,0.75587,16.647,15.065,20.001,204.862,90,504.862,4097.245,5121.557,5.13,93.672,29.993,23,54,19-02-2021
702,NOLSM5531,2,Photo,0.7861,13.842,14.953,20.003,199.98,90,505.516,3954.921,4941.1,4.98,93.185,30.003,3,1,19-02-2021
703,NOLSM5632,2,Photo,1.71393,17.833,14.807,19.999,198.395,90.001,497.685,3924.908,5026.764,5.063,90.982,30.014,3,2,19-02-2021
704,NOLSM5733,2,Photo,1.52526,16.232,15.09,19.999,201.909,90.001,496.208,4037.761,4976.391,5.011,91.422,29.997,3,3,19-02-2021
705,NOLSM5834,3,Photo,1.92903,13.442,15.049,20.003,198.351,90,499.431,3961.091,4920.271,4.973,91.031,30,3,4,19-02-2021
