...1,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
564,NOLSM5222552,1,Implantation,6.706605e+15,1.32563e+17,5.452508e+17,3.008774e+17,6.000016e+17,32033.214,103.982,905,152,2,52,18-02-2021
565,NOLSM5322653,2,Implantation,1.2751e+16,7.655506e+16,5.940849e+17,2.993792e+17,6.000018e+17,31929.509,102.576,893,154,2,53,18-02-2021
566,NOLSM5422754,3,Implantation,1.776874e+16,7.44042e+16,7.064049e+17,3.005028e+17,6.000002e+17,32769.049,101.986,898,155,2,54,18-02-2021
567,NOLSM568221568,1,Implantation,1.929673e+16,3.161613e+16,9.624934e+16,2.995692e+17,5.999991e+17,32198.012,103.689,919,156,22,28,18-02-2021
568,NOLSM569222569,2,Implantation,7.624013e+15,2.237051e+16,6.578329e+17,2.99596e+17,6.000015e+17,32300.163,103.658,921,155,22,29,18-02-2021
569,NOLSM570223570,3,Implantation,1.101317e+16,1.05996e+17,6.483868e+17,2.992445e+17,6.000006e+17,32297.58,103.738,923,156,22,30,18-02-2021
570,NOLSM571224571,1,Implantation,2.800513e+15,4.785945e+15,5.610179e+14,3.008171e+17,5.999996e+17,32297.14,103.626,927,155,22,31,18-02-2021
571,NOLSM572225572,2,Implantation,1.961682e+16,1.098277e+17,3.009781e+17,3.002058e+17,5.999984e+17,32300.024,103.918,925,156,22,32,18-02-2021
572,NOLSM573226573,3,Implantation,1.968598e+16,9.728148e+14,11180016284,3.013489e+17,6.000006e+17,32199.199,103.953,925,156,22,33,18-02-2021
573,NOLSM574227574,1,Implantation,1.999463e+16,5.418672e+16,5.200217e+17,3.001625e+17,6.000001e+17,32300.098,103.46,920,155,22,34,18-02-2021
574,NOLSM575228575,2,Implantation,1.286978e+16,1.396531e+17,9.923421e+16,3.001022e+17,6.000001e+17,32299.356,103.489,925,155,22,35,18-02-2021
575,NOLSM576229576,3,Implantation,7.339189e+15,5.460003e+16,3.284759e+14,2.99106e+17,6.000013e+17,32300.822,103.375,920,155,22,36,18-02-2021
576,NOLSM5772210577,1,Implantation,7.360918e+15,2.147564e+15,3.067812e+17,3.01616e+17,5.999993e+17,32297.222,103.153,920,155,22,37,18-02-2021
577,NOLSM5782211578,2,Implantation,1.190318e+16,1.545131e+17,4.44598e+15,3.010695e+17,5.999997e+17,32300.66,103.914,930,156,22,38,18-02-2021
578,NOLSM5792212579,3,Implantation,4.193431e+15,5.092117e+14,2.765295e+17,2.995187e+17,6.000019e+17,32301.818,103.622,924,155,22,39,18-02-2021
579,NOLSM5802213580,1,Implantation,7.580002e+15,1.221343e+17,1.116386e+18,3.00412e+17,5.999999e+17,32295.402,103.139,917,155,22,40,18-02-2021
580,NOLSM5812214581,2,Implantation,1.015593e+16,1.530867e+16,9.426618e+16,3.000338e+17,5.999988e+17,32299.416,103.163,917,155,22,41,18-02-2021
581,NOLSM5822215582,3,Implantation,4.07912e+15,3.161613e+16,8.941048e+14,2.994526e+17,6.000002e+17,32301.766,102.853,918,154,22,42,18-02-2021
582,NOLSM5832216583,1,Implantation,4.590594e+15,2.237051e+16,1.887095e+17,2.982603e+17,5.999988e+17,32501.321,104.402,927,157,22,43,18-02-2021
583,NOLSM5842217584,2,Implantation,1.609899e+16,1.05996e+17,1.087434e+17,3.008444e+17,6.000007e+17,32501.935,104,927,156,22,44,18-02-2021
584,NOLSM5852218585,3,Implantation,5.059169e+15,4.785945e+15,6.583192e+16,2.992745e+17,5.999985e+17,32498.654,103.49,927,155,22,45,18-02-2021
585,NOLSM5862219586,1,Implantation,8.125176e+15,1.098277e+17,2.960193e+16,3.012984e+17,5.999982e+17,32500.345,103.177,926,155,22,46,18-02-2021
586,NOLSM5872220587,2,Implantation,2.059877e+16,9.728148e+14,1.323255e+17,3.00388e+17,6.000016e+17,32497.667,103.741,926,156,22,47,18-02-2021
587,NOLSM5882221588,3,Implantation,1.209814e+16,3.161613e+16,2.272695e+12,3.007124e+17,5.999989e+17,32501.596,103.599,926,155,22,48,18-02-2021
588,NOLSM5892222589,1,Implantation,1.813283e+16,2.237051e+16,1.036657e+18,3.005379e+17,5.999984e+17,32501.542,103.118,925,155,22,49,18-02-2021
589,NOLSM5902223590,2,Implantation,2.441931e+15,1.05996e+17,6.02263e+15,3.00091e+17,5.999983e+17,32500.363,103.119,926,155,22,50,18-02-2021
590,NOLSM5912224591,3,Implantation,1.054583e+16,4.785945e+15,4.112089e+17,2.99509e+17,6.000016e+17,32501.471,102.863,929,154,22,51,18-02-2021
591,NOLSM5922225592,1,Implantation,6.909171e+15,1.098277e+17,6.88983e+15,3.006642e+17,6e+17,32501.237,103.318,929,155,22,52,18-02-2021
592,NOLSM5932226593,2,Implantation,2.028336e+16,1.447255e+17,9.624934e+16,3.004878e+17,6.000003e+17,32498.772,102.939,925,154,22,53,18-02-2021
593,NOLSM5942227594,3,Implantation,1.821559e+16,1.815285e+17,6.578329e+17,3.007827e+17,6.000001e+17,32501.18,103.054,924,155,22,54,18-02-2021
594,NOLSM2821,2,Implantation,5.931327e+15,9.218457e+16,1.203848e+17,2.998575e+17,6.000007e+17,31490.992,105.795,890,154,2,1,18-02-2021
595,NOLSM2922,3,Implantation,1.1191e+16,9.480994e+16,5.555139e+17,3.012355e+17,6.00002e+17,32725.266,103.911,911,156,2,2,18-02-2021
596,NOLSM3023,3,Implantation,7.301236e+15,6.260504e+16,8.161858e+17,3.00526e+17,5.999989e+17,31538.328,103.924,896,152,2,3,18-02-2021
597,NOLSM3124,1,Implantation,1.788175e+16,9.120778e+16,6.309891e+17,2.999588e+17,5.999975e+17,31998.259,100.411,920,154,2,4,18-02-2021
598,NOLSM3225,1,Implantation,9.719014e+15,8.635994e+16,6.325446e+17,2.999648e+17,5.99998e+17,31811.636,103.273,923,154,2,5,18-02-2021
599,NOLSM3326,3,Implantation,1.341e+16,1.687066e+17,3.91677e+17,3.01244e+17,6.000007e+17,32124.08,104.34,900,157,2,6,18-02-2021
600,NOLSM3427,3,Implantation,8.521005e+15,1.903487e+17,5.608997e+17,2.982403e+17,5.999996e+17,30891.41,100.362,910,154,2,7,18-02-2021
601,NOLSM3528,2,Implantation,9.279492e+15,1.044419e+17,8.953365e+17,3.012918e+17,5.999988e+17,31517.072,105.868,885,153,2,8,18-02-2021
602,NOLSM3629,1,Implantation,1.42147e+16,1.323863e+17,8.00019e+17,3.003464e+17,5.999997e+17,31790.504,100.638,867,150,2,9,18-02-2021
603,NOLSM37210,1,Implantation,6.51557e+15,8.246812e+16,6.083421e+17,3.007726e+17,5.999991e+17,32067.825,102.656,901,154,2,10,18-02-2021
604,NOLSM38211,2,Implantation,1.419174e+16,1.492151e+17,5.787467e+17,3.009167e+17,5.999987e+17,31126.867,105.072,893,158,2,11,18-02-2021
605,NOLSM39212,3,Implantation,1.132399e+16,1.133253e+17,-6.93096e+16,2.99431e+17,6.000005e+17,31104.203,102.618,923,157,2,12,18-02-2021
606,NOLSM40213,3,Implantation,1.111963e+16,1.227923e+17,4.506595e+17,3.023499e+17,6e+17,32566.66,99.988,887,155,2,13,18-02-2021
607,NOLSM41214,2,Implantation,1.034284e+16,8.154826e+16,6.380694e+17,3.012074e+17,6.000002e+17,32521.877,99.525,892,153,2,14,18-02-2021
608,NOLSM42215,1,Implantation,1.334222e+16,3.680414e+16,4.287332e+17,3.0108e+17,5.999998e+17,31358.645,105.044,899,152,2,15,18-02-2021
609,NOLSM43216,1,Implantation,1.059335e+16,1.224482e+16,3.955358e+17,3.010186e+17,6.000001e+17,31818.475,102.605,920,152,2,16,18-02-2021
610,NOLSM44217,2,Implantation,1.688761e+16,9.402568e+16,5.7005e+17,3.011772e+17,5.999979e+17,31391.261,106.14,911,159,2,17,18-02-2021
611,NOLSM45218,3,Implantation,6.156502e+15,1.622314e+17,5.928143e+17,3.011139e+17,6.000005e+17,32378.318,104.608,900,150,2,18,18-02-2021
612,NOLSM46219,3,Implantation,1.045914e+16,1.83099e+17,6.403237e+17,3.00411e+17,5.999986e+17,31655.809,106.163,892,151,2,19,18-02-2021
613,NOLSM47220,2,Implantation,1.223585e+16,8.918856e+16,1.193315e+17,3.004486e+17,6.000003e+17,31475.03,104.423,867,155,2,20,18-02-2021
614,NOLSM48221,1,Implantation,1.005931e+16,1.335522e+17,5.191531e+17,3.013429e+17,5.999988e+17,32535.703,100.868,894,153,2,21,18-02-2021
615,NOLSM49222,1,Implantation,6.899294e+15,7.734505e+16,7.215884e+17,2.996633e+17,5.999993e+17,30855.391,104.158,891,151,2,22,18-02-2021
616,NOLSM50223,2,Implantation,1.584094e+16,7.242481e+16,1.703645e+17,3.002622e+17,6.000008e+17,31108.4,102.193,871,159,2,23,18-02-2021
617,NOLSM51224,3,Implantation,9.799744e+15,1.168306e+17,9.722509e+17,2.992619e+17,5.999992e+17,31638.792,105.637,920,157,2,24,18-02-2021
618,NOLSM52225,3,Implantation,6.706605e+15,1.32563e+17,5.452508e+17,3.008774e+17,6.000016e+17,32033.214,103.982,905,152,2,25,18-02-2021
619,NOLSM53226,2,Implantation,1.2751e+16,7.655506e+16,5.940849e+17,2.993792e+17,6.000018e+17,31929.509,102.576,893,154,2,26,18-02-2021
620,NOLSM54227,1,Implantation,1.776874e+16,7.44042e+16,7.064049e+17,3.005028e+17,6.000002e+17,32769.049,101.986,898,155,2,27,18-02-2021
621,NOLSM568221,1,Implantation,4.054606e+15,3.161613e+16,9.624934e+16,2.995692e+17,5.999991e+17,32198.012,103.689,919,156,22,1,18-02-2021
622,NOLSM569222,2,Implantation,1.435361e+16,2.237051e+16,6.578329e+17,2.99596e+17,6.000015e+17,32300.163,103.658,921,155,22,2,18-02-2021
623,NOLSM570223,3,Implantation,1.205646e+16,1.05996e+17,6.483868e+17,2.992445e+17,6.000006e+17,32297.58,103.738,923,156,22,3,18-02-2021
624,NOLSM571224,3,Implantation,2.17805e+16,4.785945e+15,5.610179e+14,3.008171e+17,5.999996e+17,32297.14,103.626,927,155,22,4,18-02-2021
625,NOLSM572225,2,Implantation,1.336603e+16,1.098277e+17,3.009781e+17,3.002058e+17,5.999984e+17,32300.024,103.918,925,156,22,5,18-02-2021
626,NOLSM573226,1,Implantation,4.661861e+15,9.728148e+14,11180016284,3.013489e+17,6.000006e+17,32199.199,103.953,925,156,22,6,18-02-2021
627,NOLSM574227,1,Implantation,1.101931e+16,6.657977e+16,5.200217e+17,3.001625e+17,6.000001e+17,32300.098,103.46,920,155,22,7,18-02-2021
628,NOLSM575228,2,Implantation,6.304669e+15,4.310199e+16,9.923421e+16,3.001022e+17,6.000001e+17,32299.356,103.489,925,155,22,8,18-02-2021
629,NOLSM576229,3,Implantation,8.112609e+15,1.609235e+16,3.284759e+14,2.99106e+17,6.000013e+17,32300.822,103.375,920,155,22,9,18-02-2021
630,NOLSM5772210,3,Implantation,1.399917e+16,1.019724e+17,3.067812e+17,3.01616e+17,5.999993e+17,32297.222,103.153,920,155,22,10,18-02-2021
631,NOLSM5782211,2,Implantation,9.233485e+15,3.579101e+14,4.44598e+15,3.010695e+17,5.999997e+17,32300.66,103.914,930,156,22,11,18-02-2021
632,NOLSM5792212,1,Implantation,8.778897e+15,2.113152e+16,2.765295e+17,2.995187e+17,6.000019e+17,32301.818,103.622,924,155,22,12,18-02-2021
633,NOLSM5802213,1,Implantation,2.127015e+16,8.909845e+16,1.116386e+18,3.00412e+17,5.999999e+17,32295.402,103.139,917,155,22,13,18-02-2021
634,NOLSM5812214,2,Implantation,1.706262e+16,1.653372e+17,1.18708e+17,3.000338e+17,5.999988e+17,32299.416,103.163,917,155,22,14,18-02-2021
635,NOLSM5822215,3,Implantation,1.929301e+16,1.851121e+17,6.740575e+17,2.994526e+17,6.000002e+17,32301.766,102.853,918,154,22,15,18-02-2021
636,NOLSM5832216,3,Implantation,8.668731e+15,2.405314e+15,1.053866e+15,2.982603e+17,5.999988e+17,32501.321,104.402,927,157,22,16,18-02-2021
637,NOLSM5842217,2,Implantation,7.581893e+15,7.067728e+16,1.939261e+17,3.008444e+17,6.000007e+17,32501.935,104,927,156,22,17,18-02-2021
638,NOLSM5852218,1,Implantation,9.882722e+15,5.588606e+16,5.929431e+17,2.992745e+17,5.999985e+17,32498.654,103.49,927,155,22,18,18-02-2021
639,NOLSM5862219,1,Implantation,9.4977e+15,6.416387e+16,3.642057e+17,3.012984e+17,5.999982e+17,32500.345,103.177,926,155,22,19,18-02-2021
640,NOLSM5872220,2,Implantation,9.804027e+15,8.063047e+16,1.271506e+16,3.00388e+17,6.000016e+17,32497.667,103.741,926,156,22,20,18-02-2021
641,NOLSM5882221,3,Implantation,2.080805e+16,2.002977e+17,1.245315e+18,3.007124e+17,5.999989e+17,32501.596,103.599,926,155,22,21,18-02-2021
642,NOLSM5892222,2,Implantation,1.973233e+16,8.132774e+16,1.193453e+13,3.005379e+17,5.999984e+17,32501.542,103.118,925,155,22,22,18-02-2021
643,NOLSM5902223,1,Implantation,1.417893e+16,1.175317e+17,8.496441e+17,3.00091e+17,5.999983e+17,32500.363,103.119,926,155,22,23,18-02-2021
644,NOLSM5912224,1,Implantation,1.62686e+16,1.388425e+17,9.071046e+17,2.99509e+17,6.000016e+17,32501.471,102.863,929,154,22,24,18-02-2021
645,NOLSM5922225,2,Implantation,2.693722e+15,4.592241e+12,1.398246e+15,3.006642e+17,6e+17,32501.237,103.318,929,155,22,25,18-02-2021
646,NOLSM5932226,3,Implantation,2.028336e+16,1.447255e+17,7.186331e+17,3.004878e+17,6.000003e+17,32498.772,102.939,925,154,22,26,18-02-2021
647,NOLSM5942227,3,Implantation,1.821559e+16,1.815285e+17,3.219455e+17,3.007827e+17,6.000001e+17,32501.18,103.054,924,155,22,27,18-02-2021
648,NOLSM553155,1,Implantation,1.141649e+16,6.874731e+16,3.723006e+17,3.005127e+17,5.999998e+17,32331.242,102.757,923,157,3,28,19-02-2021
649,NOLSM563256,2,Implantation,1.201248e+16,4.774132e+16,1.152667e+18,2.999658e+17,5.999999e+17,32326.879,102.2,901,154,3,29,19-02-2021
650,NOLSM573357,3,Implantation,1.109017e+16,1.058233e+17,2.611233e+17,3.021868e+17,6.000006e+17,31066.014,103.558,897,151,3,30,19-02-2021
651,NOLSM583458,1,Implantation,3.418617e+15,8.510322e+16,6.480583e+17,3.006642e+17,5.999994e+17,31522.953,101.965,873,154,3,31,19-02-2021
652,NOLSM593559,2,Implantation,1.195726e+16,1.313269e+17,2.833237e+17,3.002037e+17,6.00001e+17,33101.496,100.915,866,150,3,32,19-02-2021
653,NOLSM603660,3,Implantation,1.371564e+16,1.025624e+17,9.180341e+17,2.984314e+17,5.999992e+17,30821.235,103.236,895,157,3,33,19-02-2021
654,NOLSM613761,1,Implantation,1.501041e+16,1.056778e+17,6.143475e+17,3.001388e+17,6.000009e+17,31606.805,103.492,903,156,3,34,19-02-2021
655,NOLSM623862,2,Implantation,8.640232e+15,1.190147e+17,4.645321e+17,3.007372e+17,5.999995e+17,31189.123,104.163,909,153,3,35,19-02-2021
656,NOLSM633963,3,Implantation,1.386741e+16,7.1777e+16,8.514056e+17,3.005594e+17,6.000002e+17,31897.149,102.736,878,154,3,36,19-02-2021
657,NOLSM6431064,1,Implantation,8.872741e+15,1.595011e+17,5.291205e+17,2.995955e+17,6e+17,31251.878,101.442,878,157,3,37,19-02-2021
658,NOLSM6531165,2,Implantation,1.136452e+16,1.352329e+17,8.020601e+17,3.006516e+17,5.999975e+17,30703.029,101.03,899,153,3,38,19-02-2021
659,NOLSM6631266,3,Implantation,1.314953e+16,6.114878e+16,1.076681e+18,3.028821e+17,6.000003e+17,30325.348,103.937,912,157,3,39,19-02-2021
660,NOLSM6731367,1,Implantation,8.40191e+15,5.266114e+16,8.010427e+17,2.997864e+17,6.000006e+17,32066.425,99.938,925,154,3,40,19-02-2021
661,NOLSM6831468,2,Implantation,1.20779e+16,1.422003e+17,5.135445e+17,3.027063e+17,6.000017e+17,31988.811,98.542,881,155,3,41,19-02-2021
662,NOLSM6931569,3,Implantation,1.112843e+16,8.260818e+16,1.175223e+18,2.994987e+17,6.000012e+17,29985.962,103.541,877,154,3,42,19-02-2021
663,NOLSM7031670,1,Implantation,8.907341e+15,8.341653e+16,6.878165e+17,2.992449e+17,6.000021e+17,31431.504,103.893,893,155,3,43,19-02-2021
664,NOLSM7131771,2,Implantation,9.848459e+15,1.230025e+17,3.05303e+17,2.998967e+17,6.000005e+17,32189.734,101.709,878,155,3,44,19-02-2021
665,NOLSM7231872,3,Implantation,9.177481e+15,1.279751e+17,1.92972e+17,3.004508e+17,5.99999e+17,31178.487,103.251,911,154,3,45,19-02-2021
666,NOLSM7331973,1,Implantation,1.411817e+16,1.256062e+17,8.176396e+17,3.013293e+17,6e+17,31633.206,100.664,899,153,3,46,19-02-2021
667,NOLSM7432074,2,Implantation,9.755788e+15,5.795119e+16,7.546502e+17,3.000801e+17,5.999989e+17,31321.795,102.6,901,157,3,47,19-02-2021
668,NOLSM7532175,3,Implantation,1.183858e+16,1.523685e+17,8.645223e+17,3.005535e+17,5.99999e+17,31818.941,100.949,865,150,3,48,19-02-2021
669,NOLSM7632276,1,Implantation,1.018872e+16,7.546303e+16,3.7288e+17,3.005211e+17,5.999987e+17,32229.52,103.453,904,158,3,49,19-02-2021
670,NOLSM7732377,2,Implantation,1.420071e+16,9.190138e+16,9.93153e+17,3.013522e+17,5.999982e+17,31476.989,102.519,891,153,3,50,19-02-2021
671,NOLSM7832478,3,Implantation,1.142281e+16,1.477165e+17,3.091373e+17,3.019157e+17,5.999981e+17,31177.831,102.643,897,154,3,51,19-02-2021
672,NOLSM7932579,1,Implantation,1.05947e+16,8.873334e+16,6.516e+16,2.991863e+17,5.999999e+17,32328.112,101.726,868,153,3,52,19-02-2021
673,NOLSM8032680,2,Implantation,1.679226e+16,1.613788e+17,6.99671e+17,3.001793e+17,5.999988e+17,31463.004,104.676,909,154,3,53,19-02-2021
674,NOLSM8132781,3,Implantation,7.089056e+15,1.186536e+17,2.574417e+17,2.994896e+17,6e+17,33158.675,104.022,917,149,3,54,19-02-2021
675,NOLSM595231595,1,Implantation,3.016577e+15,2.158574e+16,6.483868e+17,2.993225e+17,6.000011e+17,32502.334,103.208,924,155,23,28,19-02-2021
676,NOLSM596232596,2,Implantation,1.711643e+16,1.548065e+17,5.610179e+14,3.00842e+17,5.999965e+17,32499.477,103.382,924,155,23,29,19-02-2021
677,NOLSM597233597,3,Implantation,2.111161e+16,6.523202e+14,3.009781e+17,3.004221e+17,6.000009e+17,32497.298,103.387,924,155,23,30,19-02-2021
678,NOLSM598234598,1,Implantation,1.760013e+16,1.718314e+17,3.911586e+17,3.006929e+17,5.999993e+17,32499.26,103.677,924,156,23,31,19-02-2021
679,NOLSM599235599,2,Implantation,1.321531e+16,1.305732e+14,3.248877e+17,3.008877e+17,6.000005e+17,32498.961,103.541,924,155,23,32,19-02-2021
680,NOLSM600236600,3,Implantation,4.877918e+15,5.349218e+14,2.420467e+17,3.011464e+17,6.000007e+17,32499.787,103.716,924,156,23,33,19-02-2021
681,NOLSM601237601,1,Implantation,7.667076e+15,5.635341e+15,2.740189e+17,3.001915e+17,6.000001e+17,32501.831,103.694,924,156,23,34,19-02-2021
682,NOLSM602238602,2,Implantation,1.426582e+16,1.151533e+17,8.544268e+17,3.013408e+17,6.000009e+17,32497.031,104.163,927,156,23,35,19-02-2021
683,NOLSM603239603,3,Implantation,1.737602e+16,1.169879e+15,8.195232e+16,2.987849e+17,5.999993e+17,32503.265,105.862,932,159,23,36,19-02-2021
684,NOLSM6042310604,1,Implantation,1.79237e+16,1.785555e+16,9.739856e+17,2.989753e+17,5.999997e+17,32498.409,105.892,932,159,23,37,19-02-2021
685,NOLSM6052311605,2,Implantation,1.391355e+16,7.437379e+16,3.496375e+17,3.003006e+17,5.999999e+17,32500.055,105.938,927,159,23,38,19-02-2021
686,NOLSM6062312606,3,Implantation,1.628316e+16,1.247913e+16,9.15445e+14,3.008909e+17,6.000001e+17,32498.838,105.821,915,159,23,39,19-02-2021
687,NOLSM6072313607,1,Implantation,5.48827e+15,4.565799e+12,7.819961e+12,2.993609e+17,6.000007e+17,32499.975,105.747,915,159,23,40,19-02-2021
688,NOLSM6082314608,2,Implantation,1.576659e+16,1.561479e+17,8.545727e+17,3.000054e+17,6.000011e+17,32494.512,105.594,916,158,23,41,19-02-2021
689,NOLSM6092315609,3,Implantation,1.305955e+16,8.521617e+13,7.127623e+12,2.997031e+17,6.000008e+17,32501.652,105.389,915,158,23,42,19-02-2021
690,NOLSM6102316610,1,Implantation,1.01826e+16,3.379606e+16,1.568783e+17,3.002523e+17,6.000001e+17,32500.528,104.736,914,157,23,43,19-02-2021
691,NOLSM6112317611,2,Implantation,1.546474e+16,6.968031e+16,1.906641e+16,3.004042e+17,5.999998e+17,32496.56,104.788,911,157,23,44,19-02-2021
692,NOLSM6122318612,3,Implantation,5.191665e+15,9.553407e+15,9.598344e+15,2.999564e+17,5.999998e+17,32502.771,104.833,910,157,23,45,19-02-2021
693,NOLSM6132319613,1,Implantation,1.604974e+16,1.387716e+17,2.801721e+17,2.998762e+17,5.999994e+17,32498.839,104.711,909,157,23,46,19-02-2021
694,NOLSM6142320614,2,Implantation,2.360585e+15,2.310545e+16,4.25398e+16,3.011595e+17,5.999997e+17,32502.896,104.683,909,157,23,47,19-02-2021
695,NOLSM6152321615,3,Implantation,1.647404e+16,5.776961e+16,4.73816e+17,3.006262e+17,6.000006e+17,32495.958,104.625,909,157,23,48,19-02-2021
696,NOLSM6162322616,1,Implantation,1.5063e+16,1.178818e+17,2.287281e+17,2.998659e+17,5.999994e+17,32298.677,104.688,911,157,23,49,19-02-2021
697,NOLSM6172323617,2,Implantation,1.709331e+16,7.190775e+16,1.268376e+17,3.005915e+17,6.000002e+17,32299.497,105.127,913,158,23,50,19-02-2021
698,NOLSM6182324618,3,Implantation,7.251545e+15,6.242158e+16,1.582363e+17,3.008417e+17,5.999999e+17,32302.108,105.179,917,158,23,51,19-02-2021
699,NOLSM6192325619,1,Implantation,4.543258e+15,2.167378e+16,1.423692e+16,3.011859e+17,6.00001e+17,32300.693,105.296,917,158,23,52,19-02-2021
700,NOLSM6202326620,2,Implantation,4.528123e+15,5.578393e+15,9.748251e+16,3.026147e+17,5.999997e+17,32301.248,105.564,916,158,23,53,19-02-2021
701,NOLSM6212327621,3,Implantation,5.900572e+15,4.671228e+15,7.691073e+15,3.007618e+17,5.999992e+17,32305.226,105.439,916,158,23,54,19-02-2021
702,NOLSM5531,1,Implantation,1.141649e+16,6.874731e+16,3.723006e+17,3.005127e+17,5.999998e+17,32331.242,102.757,923,157,3,1,19-02-2021
703,NOLSM5632,2,Implantation,1.201248e+16,4.774132e+16,1.152667e+18,2.999658e+17,5.999999e+17,32326.879,102.2,901,154,3,2,19-02-2021
704,NOLSM5733,3,Implantation,1.109017e+16,1.058233e+17,2.611233e+17,3.021868e+17,6.000006e+17,31066.014,103.558,897,151,3,3,19-02-2021
705,NOLSM5834,2,Implantation,3.418617e+15,8.510322e+16,6.480583e+17,3.006642e+17,5.999994e+17,31522.953,101.965,873,154,3,4,19-02-2021
706,NOLSM5935,1,Implantation,1.195726e+16,1.313269e+17,2.833237e+17,3.002037e+17,6.00001e+17,33101.496,100.915,866,150,3,5,19-02-2021
707,NOLSM6036,1,Implantation,1.371564e+16,1.025624e+17,9.180341e+17,2.984314e+17,5.999992e+17,30821.235,103.236,895,157,3,6,19-02-2021
708,NOLSM6137,2,Implantation,1.501041e+16,1.056778e+17,6.143475e+17,3.001388e+17,6.000009e+17,31606.805,103.492,903,156,3,7,19-02-2021
709,NOLSM6238,3,Implantation,8.640232e+15,1.190147e+17,4.645321e+17,3.007372e+17,5.999995e+17,31189.123,104.163,909,153,3,8,19-02-2021
710,NOLSM6339,2,Implantation,1.386741e+16,7.1777e+16,8.514056e+17,3.005594e+17,6.000002e+17,31897.149,102.736,878,154,3,9,19-02-2021
711,NOLSM64310,1,Implantation,8.872741e+15,1.595011e+17,5.291205e+17,2.995955e+17,6e+17,31251.878,101.442,878,157,3,10,19-02-2021
712,NOLSM65311,1,Implantation,1.136452e+16,1.352329e+17,8.020601e+17,3.006516e+17,5.999975e+17,30703.029,101.03,899,153,3,11,19-02-2021
713,NOLSM66312,2,Implantation,1.314953e+16,6.114878e+16,1.076681e+18,3.028821e+17,6.000003e+17,30325.348,103.937,912,157,3,12,19-02-2021
714,NOLSM67313,3,Implantation,8.40191e+15,5.266114e+16,8.010427e+17,2.997864e+17,6.000006e+17,32066.425,99.938,925,154,3,13,19-02-2021
715,NOLSM68314,3,Implantation,1.20779e+16,1.422003e+17,5.135445e+17,3.027063e+17,6.000017e+17,31988.811,98.542,881,155,3,14,19-02-2021
716,NOLSM69315,1,Implantation,1.112843e+16,8.260818e+16,1.175223e+18,2.994987e+17,6.000012e+17,29985.962,103.541,877,154,3,15,19-02-2021
717,NOLSM70316,1,Implantation,8.907341e+15,8.341653e+16,6.878165e+17,2.992449e+17,6.000021e+17,31431.504,103.893,893,155,3,16,19-02-2021
718,NOLSM71317,2,Implantation,9.848459e+15,1.230025e+17,3.05303e+17,2.998967e+17,6.000005e+17,32189.734,101.709,878,155,3,17,19-02-2021
719,NOLSM72318,3,Implantation,9.177481e+15,1.279751e+17,1.92972e+17,3.004508e+17,5.99999e+17,31178.487,103.251,911,154,3,18,19-02-2021
